Symbol;Name;ListedDt;LastDt;Status
AMOV;America Movil S.A.B. De C.V. Class A American Depositary Shares;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
AMP;Ameriprise Financial;2005-10-03T00:00:00;2022-09-09T00:00:00;Active
AMPE;Ampio Pharmaceuticals;2011-05-19T00:00:00;2022-09-09T00:00:00;Active
AMPG;Amplitech;2021-02-17T00:00:00;2022-09-09T00:00:00;Active
AMPH;Amphastar Pharmaceuticals;2014-06-25T00:00:00;2022-09-16T00:00:00;Active
AMPI;Advanced Merger Partners Class A;2021-04-22T00:00:00;2022-09-16T00:00:00;Active
AMPL;Amplitude, Class A;2021-09-28T00:00:00;2022-09-09T00:00:00;Active
AMPS;Altus Power Class A;2021-02-01T00:00:00;2022-09-16T00:00:00;Active
AMPY;Amplify Energy;2017-05-19T00:00:00;2022-09-16T00:00:00;Active
AMR;Alpha Metallurgical Resources,;2016-08-18T00:00:00;2022-09-16T00:00:00;Active
AMRC;Ameresco;2010-07-22T00:00:00;2022-09-16T00:00:00;Active
AMRK;A-Mark Precious Metals C;2014-03-17T00:00:00;2022-09-16T00:00:00;Active
AMRN;Amarin Plc;2007-05-08T00:00:00;2022-09-09T00:00:00;Active
AMRS;Amyris;2010-09-28T00:00:00;2022-09-09T00:00:00;Active
AMRX;Amneal Pharmaceuticals;2018-05-07T00:00:00;2022-09-16T00:00:00;Active
AMS;American Shared Hospital Services;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
AMSC;American Superconductor Corpor;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
AMSF;Amerisafe;2007-05-08T00:00:00;2022-09-09T00:00:00;Active
AMST;Amesite;2020-09-25T00:00:00;2022-09-16T00:00:00;Active
AMSWA;American Software;2007-05-09T00:00:00;2022-09-09T00:00:00;Active
AMT;American Tower;2012-01-03T00:00:00;2022-09-09T00:00:00;Active
AMTB;Amerant Bancorp;2018-08-29T00:00:00;2022-09-09T00:00:00;Active
AMTD;Amtd Idea American Depositary Shares Each Representing One Class A Ordinary Share;2022-01-31T00:00:00;2022-09-16T00:00:00;Active
AMTI;Applied Molecular Transport;2020-06-05T00:00:00;2022-09-16T00:00:00;Active
AMTX;Aemetis;2007-12-11T00:00:00;2022-09-09T00:00:00;Active
AMWD;American Woodmark;2007-04-20T00:00:00;2022-09-09T00:00:00;Active
AMWL;Amwell Health;2020-09-17T00:00:00;2022-09-16T00:00:00;Active
AMX;America Movil S.A.B. De C.V. American Depository Receipt Series L;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
AMYT;Amryt Pharma Plc American Depositary Shares;2020-07-08T00:00:00;2022-09-16T00:00:00;Active
AMZN;Amazon.com;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
AN;Autonation;2005-01-03T00:00:00;2022-09-16T00:00:00;Active
ANAB;Anaptysbio;2017-01-26T00:00:00;2022-09-16T00:00:00;Active
ANDE;Andersons;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
ANEB;Anebulo Pharmaceuticals;2021-05-07T00:00:00;2022-09-16T00:00:00;Active
ANET;Arista Networks;2014-06-06T00:00:00;2022-09-09T00:00:00;Active
ANF;Abercrombie & Fitch Company;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
ANGH;Anghami Ordinary Shares;2022-02-04T00:00:00;2022-09-16T00:00:00;Active
ANGHW;Anghami Warrants;2022-02-04T00:00:00;2022-09-16T00:00:00;Active
ANGI;Angi Homeservices;2017-10-02T00:00:00;2022-09-16T00:00:00;Active
ANGN;Angion Biomedica;2021-02-05T00:00:00;2022-09-16T00:00:00;Active
ANGO;Angiodynamics;2007-05-07T00:00:00;2022-09-16T00:00:00;Active
ANIK;Anika Therapeutics;2007-04-27T00:00:00;2022-09-16T00:00:00;Active
ANIP;Ani Pharmaceuticals;2007-11-05T00:00:00;2022-09-09T00:00:00;Active
ANIX;Anixa Biosciences;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ANNX;Annexon Biosciences;2020-07-24T00:00:00;2022-09-16T00:00:00;Active
ANPC;Anpac Bio-Medical Science;2020-01-30T00:00:00;2022-09-16T00:00:00;Active
ANSS;Ansys;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
ANTE;Airnet Technology American Depositary Shares;2007-11-07T00:00:00;2022-09-09T00:00:00;Active
ANTX;An2 Therapeutics;2015-05-14T00:00:00;2022-09-16T00:00:00;Active
ANVS;Annovis Bio;2020-01-29T00:00:00;2022-09-16T00:00:00;Active
ANY;Sphere 3D Common Shares;2014-07-07T00:00:00;2022-09-09T00:00:00;Active
AOD;Aberdeen Total Dynamic Dividend Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
AOMR;Angel Oak Mortgage;2021-06-17T00:00:00;2022-09-09T00:00:00;Active
AON;Aon Plc;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
AORT;Artivion;2007-05-10T00:00:00;2022-09-16T00:00:00;Active
AOS;A.O. Smith Corp;2007-04-02T00:00:00;2022-09-09T00:00:00;Active
AOSL;Alpha & Omega;2010-04-29T00:00:00;2022-09-16T00:00:00;Active
AOUT;American Outdoor Brands;2020-08-21T00:00:00;2022-09-16T00:00:00;Active
AP;Ampco-Pittsburgh;2007-05-09T00:00:00;2022-09-09T00:00:00;Active
APA;Apache Corporation;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
APAM;Artisan Partners Asset Management;2013-03-07T00:00:00;2022-09-09T00:00:00;Active
APCX;Apptech Payments;2013-06-04T00:00:00;2022-09-16T00:00:00;Active
APCXW;Apptech Payments Warrant;2022-01-05T00:00:00;2022-09-16T00:00:00;Active
APD;Air Products & Chemicals Inc;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
APDN;Applied Dna Sciences;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
APEI;American Public Education;2007-11-09T00:00:00;2022-09-16T00:00:00;Active
APEN;Apollo Endosurgery;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
APGB;Apollo Strategic Growth Capital Ii Class A Ordinary Shares;2021-04-05T00:00:00;2022-09-16T00:00:00;Active
APH;Amphenol Corp;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
API;Agora;2020-06-26T00:00:00;2022-09-16T00:00:00;Active
APLD;Applied Blockchain;2009-12-10T00:00:00;2022-09-09T00:00:00;Active
APLE;Apple Hospitality Reit;2015-05-18T00:00:00;2022-09-09T00:00:00;Active
APLS;Apellis Pharmaceuticals;2017-11-09T00:00:00;2022-09-16T00:00:00;Active
APLT;Applied Therapeutics;2019-05-14T00:00:00;2022-09-16T00:00:00;Active
APM;Aptorum Class A Ordinary Shares;2018-12-18T00:00:00;2022-09-16T00:00:00;Active
APN;Apeiron Capital Investment Class A;2021-12-30T00:00:00;2022-09-16T00:00:00;Active
APO;Apollo Global Management;2011-03-30T00:00:00;2022-09-09T00:00:00;Active
APOG;Apogee Enterprises;2007-05-08T00:00:00;2022-09-09T00:00:00;Active
APP;Applovin;2021-04-15T00:00:00;2022-09-16T00:00:00;Active
APPF;Appfolio;2015-06-26T00:00:00;2022-09-16T00:00:00;Active
APPH;Appharvest,;2020-06-12T00:00:00;2022-09-16T00:00:00;Active
APPHW;Appharvest Warrants;2020-06-16T00:00:00;2022-09-16T00:00:00;Active
APPN;Appian Corporation;2017-05-25T00:00:00;2022-09-16T00:00:00;Active
APPS;Digital Turbine;2007-11-26T00:00:00;2022-09-09T00:00:00;Active
APRE;Aprea Therapeutics;2019-10-03T00:00:00;2022-09-16T00:00:00;Active
APRN;Blue Apron Holdings Class A;2017-06-29T00:00:00;2022-09-09T00:00:00;Active
APT;Alpha Pro Tech;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
APTM;Alpha Partners Technology Merger Class A Ordinary Shares;2021-09-23T00:00:00;2022-09-16T00:00:00;Active
APTMW;Alpha Partners Technology Merger Warrant;2021-09-27T00:00:00;2022-09-16T00:00:00;Active
APTO;Aptose Biosciences Common Shares;2008-10-31T00:00:00;2022-09-09T00:00:00;Active
APTV;Aptiv Plc;2011-11-17T00:00:00;2022-09-09T00:00:00;Active
APTX;Aptinyx;2018-06-21T00:00:00;2022-09-16T00:00:00;Active
APVO;Aptevo Therapeutics;2016-07-20T00:00:00;2022-09-09T00:00:00;Active
APWC;Asia Pacific Wire & Cable Ordinary Shares;2011-04-29T00:00:00;2022-09-09T00:00:00;Active
APYX;Apyx Medical Corp;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
AQB;Aquabounty Technologies;2017-01-11T00:00:00;2022-09-16T00:00:00;Active
AQMS;Aqua Metals;2015-07-31T00:00:00;2022-09-16T00:00:00;Active
AQN;Algonquin Power & Utilities;2016-11-29T00:00:00;2022-09-09T00:00:00;Active
AQNU;Algonquin Power & Utilities Corporate Units;2021-06-29T00:00:00;2022-09-09T00:00:00;Active
AQST;Aquestive Therapeutics;2018-07-25T00:00:00;2022-09-16T00:00:00;Active
AQUA;Evoqua Water Technologies;2017-11-02T00:00:00;2022-09-16T00:00:00;Active
AR;Antero Resources Corp;2013-10-10T00:00:00;2022-09-16T00:00:00;Active
ARAV;Aravive;2014-03-21T00:00:00;2022-09-09T00:00:00;Active
ARAY;Accuray;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
ARBE;Arbe Robotics Ordinary Shares;2021-10-08T00:00:00;2022-09-16T00:00:00;Active
ARBEW;Arbe Robotics Warrant;2021-10-08T00:00:00;2022-09-16T00:00:00;Active
ARBK;Argo Blockchain Plc American Depositary Shares;2021-09-23T00:00:00;2022-09-16T00:00:00;Active
ARC;Arc Document Solutions;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
ARCB;Arcbest O;2007-04-27T00:00:00;2022-09-09T00:00:00;Active
ARCC;Ares Capital Corporation;2012-10-08T00:00:00;2022-09-16T00:00:00;Active
ARCE;Arco Platform Limited;2018-09-26T00:00:00;2022-09-16T00:00:00;Active
ARCH;Arch Resources;2016-10-05T00:00:00;2022-09-09T00:00:00;Active
ARCK;Arbor Rapha Capital Bioholdings I Class A;2021-12-20T00:00:00;2022-09-16T00:00:00;Active
ARCKU;Arbor Rapha Capital Bioholdings I Units;2021-10-29T00:00:00;2022-09-16T00:00:00;Active
ARCKW;Arbor Rapha Capital Bioholdings I Warrants;2021-12-20T00:00:00;2022-09-16T00:00:00;Active
ARCO;Arcos Dorados Holdings;2011-04-14T00:00:00;2022-09-09T00:00:00;Active
ARCT;Arcturus Therapeutics;2013-05-22T00:00:00;2022-09-09T00:00:00;Active
ARDC;Ares Dynamic Credit Allocation Fund Common Shares;2012-11-28T00:00:00;2022-09-09T00:00:00;Active
ARDS;Aridis Pharmaceuticals;2018-08-14T00:00:00;2022-09-16T00:00:00;Active
ARDX;Ardelyx;2014-06-19T00:00:00;2022-09-16T00:00:00;Active
ARE;Alexandria Real Estate Equities;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
AREB;American Rebel Holdings;2018-01-23T00:00:00;2022-09-09T00:00:00;Active
AREBW;American Rebel Holdings Warrants;2022-02-07T00:00:00;2022-09-16T00:00:00;Active
AREC;American Resources Class A;2015-11-25T00:00:00;2022-09-16T00:00:00;Active
AREN;The Arena Holdings;2022-02-09T00:00:00;2022-09-09T00:00:00;Active
ARES;Ares Management Corporation;2014-05-02T00:00:00;2022-09-16T00:00:00;Active
ARGO;Argo International;2018-03-14T00:00:00;2022-09-09T00:00:00;Active
ARGU;Argus Capital Class A;2021-11-15T00:00:00;2022-09-16T00:00:00;Active
ARGUW;Argus Capital Warrant;2021-11-12T00:00:00;2022-09-16T00:00:00;Active
ARGX;Argenx Se;2017-05-18T00:00:00;2022-09-16T00:00:00;Active
ARHS;Arhaus;2021-11-04T00:00:00;2022-09-16T00:00:00;Active
ARI;Apollo Commercial;2009-09-24T00:00:00;2022-09-09T00:00:00;Active
ARIS;Aris Water Solutions Class A;2021-10-22T00:00:00;2022-09-09T00:00:00;Active
ARKO;Arko;2020-12-23T00:00:00;2022-09-09T00:00:00;Active
ARKOW;Arko Warrant;2020-12-23T00:00:00;2022-09-16T00:00:00;Active
ARKR;ARKRestaurants;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ARL;American Realty Investors;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
ARLO;Arlo Technologies;2018-08-03T00:00:00;2022-09-16T00:00:00;Active
ARLP;Alliance Resource Partners Lp;2007-04-26T00:00:00;2022-09-09T00:00:00;Active
ARMK;Aramark;2013-12-12T00:00:00;2022-09-09T00:00:00;Active
ARMP;Armata Pharmaceuticals;2015-08-21T00:00:00;2022-09-09T00:00:00;Active
ARNC;Arconic;2020-04-01T00:00:00;2022-09-09T00:00:00;Active
AROC;Archrock;2007-08-21T00:00:00;2022-09-09T00:00:00;Active
AROW;Arrow Financial;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
ARQQ;Arqit Quantum Ordinary Shares;2021-09-07T00:00:00;2022-09-16T00:00:00;Active
ARQQW;Arqit Quantum Warrants;2021-09-07T00:00:00;2022-09-16T00:00:00;Active
ARQT;Arcutis Biotherapeutics;2020-01-31T00:00:00;2022-09-16T00:00:00;Active
ARR;Armour Residential Reit;2009-11-10T00:00:00;2022-09-16T00:00:00;Active
ARRY;Array Technologies;2020-10-15T00:00:00;2022-09-16T00:00:00;Active
ARTE;Artemis Strategic Investment Class A;2021-11-23T00:00:00;2022-09-16T00:00:00;Active
ARTEU;Artemis Strategic Investment Unit;2021-09-30T00:00:00;2022-09-16T00:00:00;Active
ARTEW;Artemis Strategic Investment Warrant;2021-11-22T00:00:00;2022-09-16T00:00:00;Active
ARTL;Artelo Biosciences;2017-11-14T00:00:00;2022-09-09T00:00:00;Active
ARTLW;Artelo Biosciences Warrant;2019-06-21T00:00:00;2022-09-16T00:00:00;Active
ARTNA;Artesian Resource;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ARTW;Art's-Way Manufacturing Co.;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ARVL;Arrival Ordinary Shares;2021-03-25T00:00:00;2022-09-16T00:00:00;Active
ARVN;Arvinas;2018-09-27T00:00:00;2022-09-16T00:00:00;Active
ARW;Arrow Electronics;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
ARWR;Arrowhead Pharmaceuticals;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ASA;Asa Gold And Precious Metals Limited;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
ASAI;Sendas Distribuidora S A ADS;2021-03-08T00:00:00;2022-09-09T00:00:00;Active
ASAN;Asana;2020-09-30T00:00:00;2022-09-16T00:00:00;Active
ASB;Associated Banc-Corp;2014-12-23T00:00:00;2022-09-09T00:00:00;Active
ASC;Ardmore Shipping Corp;2013-08-01T00:00:00;2022-09-09T00:00:00;Active
ASG;Liberty All-Star Growth Fund;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ASGI;Aberdeen Standard Global Infrastructure Income Fund Common Shares Of Beneficial Interest;2020-07-29T00:00:00;2022-09-09T00:00:00;Active
ASGN;Asgn Incorporated;2012-08-31T00:00:00;2022-09-16T00:00:00;Active
ASH;Ashland Global Holdings;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
ASIX;Advansix;2016-09-15T00:00:00;2022-09-09T00:00:00;Active
ASLE;Aersale;2020-12-15T00:00:00;2022-09-16T00:00:00;Active
ASLN;Aslan Pharmaceuticals American Depositary Shares;2018-05-04T00:00:00;2022-09-16T00:00:00;Active
ASM;Avino Silver & Gold Mines Common Shares;2018-01-08T00:00:00;2022-09-16T00:00:00;Active
ASMB;Assembly Biosciences Com;2010-12-17T00:00:00;2022-09-09T00:00:00;Active
ASML;Asml Holding;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
ASND;Ascendis Pharma A/S American Depositary Shares;2015-01-28T00:00:00;2022-09-16T00:00:00;Active
ASNS;Actelis Networks;2022-05-13T00:00:00;2022-09-16T00:00:00;Active
ASO;Amsouth Ban;2020-10-02T00:00:00;2022-09-16T00:00:00;Active
ASPN;Aspen Aerogels;2014-06-13T00:00:00;2022-09-16T00:00:00;Active
ASPS;Altisource Portfolio;2009-08-10T00:00:00;2022-09-16T00:00:00;Active
ASPU;Aspen;2011-06-30T00:00:00;2022-09-09T00:00:00;Active
ASR;Grupo Aeroportuario Del Sureste S.A. De C.V.;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
ASRT;Assertio Holdings;2007-04-26T00:00:00;2022-09-09T00:00:00;Active
ASRV;Ameriserv Financial;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ASTC;Astrotech Corporation;2009-05-04T00:00:00;2022-09-09T00:00:00;Active
ASTE;Astec Industries;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
ASTL;Algoma Steel Common Shares;2021-10-20T00:00:00;2022-09-09T00:00:00;Active
ASTLW;Algoma Steel Warrant;2021-10-20T00:00:00;2022-09-16T00:00:00;Active
ASTR;Astra Space, Class A;2021-06-28T00:00:00;2022-09-16T00:00:00;Active
ASTS;Ast Spacemobile, Class A;2019-11-01T00:00:00;2022-09-16T00:00:00;Active
ASTSW;Ast Spacemobile Warrant;2019-11-01T00:00:00;2022-09-16T00:00:00;Active
ASUR;Asure Software;2007-09-13T00:00:00;2022-09-09T00:00:00;Active
ASX;Ase Technology Holding Co. Ltd.;2018-05-01T00:00:00;2022-09-09T00:00:00;Active
ASXC;Asensus Surgical;2021-03-05T00:00:00;2022-09-16T00:00:00;Active
ASYS;Amtech Systems;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
ATAI;Atai Life Sciences;2021-06-18T00:00:00;2022-09-16T00:00:00;Active
ATAX;America First Multifamily Investors L.P. Beneficial Unit Certificates;2008-07-01T00:00:00;2022-09-09T00:00:00;Active
ATC;Atotech;2021-02-04T00:00:00;2022-09-16T00:00:00;Active
ATCO;Atlas;2007-05-07T00:00:00;2022-09-09T00:00:00;Active
ATCX;Atlas Technical Consultants Class A;2018-11-16T00:00:00;2022-09-16T00:00:00;Active
ATEC;Alphatec;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ATEN;A10 Networks;2014-03-21T00:00:00;2022-09-09T00:00:00;Active
ATER;Aterian;2019-06-12T00:00:00;2022-09-16T00:00:00;Active
ATEX;Anterix;2015-02-03T00:00:00;2022-09-16T00:00:00;Active
ATGE;Devry;2007-05-01T00:00:00;2022-09-16T00:00:00;Active
ATHA;Athira Pharma;2020-09-18T00:00:00;2022-09-16T00:00:00;Active
ATHE;Alterity Therapeutics American Depositary Shares;2019-04-09T00:00:00;2022-09-16T00:00:00;Active
ATHM;Autohome;2013-12-11T00:00:00;2022-09-09T00:00:00;Active
ATHX;Athersys;2007-12-12T00:00:00;2022-09-09T00:00:00;Active
ATI;Allegheny Technologies Incorporated;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
ATIF;Atif Holdings Ordinary Shares;2019-05-03T00:00:00;2022-09-09T00:00:00;Active
ATIP;Ati Physical Therapy,;2020-10-02T00:00:00;2022-09-16T00:00:00;Active
ATKR;Atkore Intl;2016-06-10T00:00:00;2022-09-16T00:00:00;Active
ATLC;Atlanticus;2007-04-27T00:00:00;2022-09-16T00:00:00;Active
ATLO;Ames National;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ATNF;180 Life Sciences;2018-06-07T00:00:00;2022-09-16T00:00:00;Active
ATNFW;180 Life Sciences Warrant;2017-06-27T00:00:00;2022-09-16T00:00:00;Active
ATNI;Atn International;2007-05-04T00:00:00;2022-09-09T00:00:00;Active
ATNM;Actinium Pharmaceuticals;2014-03-26T00:00:00;2022-09-09T00:00:00;Active
ATNX;Athenex;2017-06-14T00:00:00;2022-09-16T00:00:00;Active
ATO;Atmos Energy Corp;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
ATOM;Atomera;2016-08-05T00:00:00;2022-09-16T00:00:00;Active
ATOS;Atossa Therapeutics,;2012-11-08T00:00:00;2022-09-09T00:00:00;Active
ATR;Aptargroup;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
ATRA;Atara Biotherapeutics;2014-10-16T00:00:00;2022-09-16T00:00:00;Active
ATRC;Atricure;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
ATRI;Atrion;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
ATRO;Astronics;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
ATSG;Air Transport Srvcs;2008-05-16T00:00:00;2022-09-16T00:00:00;Active
ATTO;Atento S.A. Ordinary Shares;2014-10-02T00:00:00;2022-09-09T00:00:00;Active
ATUS;Altice Usa;2017-06-22T00:00:00;2022-09-09T00:00:00;Active
ATVC;Tribe Capital Growth I Class A;2021-05-26T00:00:00;2022-09-16T00:00:00;Active
ATVCU;Tribe Capital Growth I Units;2021-03-05T00:00:00;2022-09-16T00:00:00;Active
ATVCW;Tribe Capital Growth I Warrant;2021-05-19T00:00:00;2022-09-16T00:00:00;Active
ATVI;Activision Blizzard;2007-04-30T00:00:00;2022-09-09T00:00:00;Active
ATXI;Avenue Therapeutics;2017-06-27T00:00:00;2022-09-16T00:00:00;Active
ATXS;Astria Therapeutics;2015-06-25T00:00:00;2022-09-09T00:00:00;Active
ATY;Acuityads Holdings Common Shares;2021-06-10T00:00:00;2022-09-16T00:00:00;Active
AU;Anglogold Ashanti Limited;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
AUB;Atlantic Union Bankshares Corp;2014-11-28T00:00:00;2022-09-09T00:00:00;Active
AUBN;Auburn National Bancorp;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
AUD;Audacy;2007-04-27T00:00:00;2022-09-16T00:00:00;Active
AUDC;Audiocodes Ltd;2007-05-01T00:00:00;2022-09-09T00:00:00;Active
AUGX;Augmedix;2021-03-31T00:00:00;2022-09-16T00:00:00;Active
AUID;Ipsidy;2021-07-19T00:00:00;2022-09-16T00:00:00;Active
AUMN;Golden Minerals Company;2007-07-16T00:00:00;2022-09-16T00:00:00;Active
AUPH;Aurinia Pharmaceuticals Inc;2009-07-02T00:00:00;2022-09-16T00:00:00;Active
AUR;Aurora Innovation, Class A;2021-05-10T00:00:00;2022-09-16T00:00:00;Active
AURA;Aura Biosciences;2021-10-29T00:00:00;2022-09-16T00:00:00;Active
AUROW;Aurora Innovation Warrant;2021-11-04T00:00:00;2022-09-16T00:00:00;Active
AUST;Austin Gold Common Shares;2022-05-04T00:00:00;2022-09-16T00:00:00;Active
AUTL;Autolus Therapeutics Plc American Depositary Share;2018-06-22T00:00:00;2022-09-16T00:00:00;Active
AUTO;Autoweb;2007-05-08T00:00:00;2022-08-31T00:00:00;Active
AUUD;Auddia;2021-02-17T00:00:00;2022-09-16T00:00:00;Active
AUUDW;Auddia Warrants;2021-02-17T00:00:00;2022-09-16T00:00:00;Active
AUVI;Applied Uv;2020-08-31T00:00:00;2022-09-16T00:00:00;Active
AUY;Yamana Gold;2007-06-12T00:00:00;2022-09-09T00:00:00;Active
AVA;Avista Corporation;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
AVAH;Aveanna Healthcare Holdings;2021-04-29T00:00:00;2022-09-16T00:00:00;Active
AVAL;Grupo Aval Acciones Y Valores S.A.;2014-09-23T00:00:00;2022-09-09T00:00:00;Active
AVAV;Aerovironment;2007-05-16T00:00:00;2022-09-16T00:00:00;Active
AVB;Avalonbay Communities;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
AVCO;Avalon Globocare;2016-12-06T00:00:00;2022-09-16T00:00:00;Active
AVCT;American Virtual Cloud Technologies;2017-08-08T00:00:00;2022-09-16T00:00:00;Active
AVCTW;American Virtual Cloud Technologies Warrant Expiring 4/7/2025;2017-08-08T00:00:00;2022-09-16T00:00:00;Active
AVD;American Vanguard;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
AVDL;Avadel Pharmaceuticals Plc American Depositary Shares;2007-05-04T00:00:00;2022-09-16T00:00:00;Active
AVDX;Avidxchange Holdings,;2021-10-13T00:00:00;2022-09-16T00:00:00;Active
AVEO;Aveo Pharmaceuticals;2010-03-12T00:00:00;2022-09-09T00:00:00;Active
AVGO;Broadcom;2016-02-01T00:00:00;2022-09-09T00:00:00;Active
AVGOP;Broadcom 8.00% Mandatory Convertible Preferred Stock Series A;2019-09-25T00:00:00;2022-09-16T00:00:00;Active
AVGR;Avinger;2015-01-30T00:00:00;2022-09-09T00:00:00;Active
AVHI;Achari Ventures Holdings I;2021-11-17T00:00:00;2022-09-16T00:00:00;Active
AVID;Avid Technology;2007-04-27T00:00:00;2022-09-16T00:00:00;Active
AVIR;Atea Pharmaceuticals;2020-11-02T00:00:00;2022-09-16T00:00:00;Active
AVK;Advent Convertible And Income Fund;2007-04-25T00:00:00;2022-09-16T00:00:00;Active
AVLR;Avalara;2018-06-15T00:00:00;2022-09-16T00:00:00;Active
AVNS;Avanos Medical;2014-10-21T00:00:00;2022-09-16T00:00:00;Active
AVNT;Avient Corporation;2007-05-01T00:00:00;2022-09-16T00:00:00;Active
AVNW;Aviat Networks;2010-01-29T00:00:00;2022-09-09T00:00:00;Active
AVO;Mission Produce;2020-10-01T00:00:00;2022-09-16T00:00:00;Active
AVPT;Avepoint, Class A;2021-06-28T00:00:00;2022-09-16T00:00:00;Active
AVPTW;Avepoint Warrant;2019-11-05T00:00:00;2022-09-16T00:00:00;Active
AVRO;Avrobio;2018-06-21T00:00:00;2022-09-16T00:00:00;Active
AVT;Avnet;2007-01-03T00:00:00;2022-09-16T00:00:00;Active
AVTE;Aerovate Therapeutics;2021-06-30T00:00:00;2022-09-16T00:00:00;Active
AVTR;Avantor;2019-05-17T00:00:00;2022-09-16T00:00:00;Active
AVTX;Avalo Therapeutics;2015-11-13T00:00:00;2022-09-09T00:00:00;Active
AVXL;Anavex Life Sciences;2015-10-05T00:00:00;2022-09-09T00:00:00;Active
AVY;Avery Dennison Corp;2005-01-03T00:00:00;2022-09-09T00:00:00;Active
AVYA;Avaya Corp;2017-12-19T00:00:00;2022-09-16T00:00:00;Active
AWF;Alliancebernstein Global High Income Fund;2007-05-03T00:00:00;2022-09-09T00:00:00;Active
AWH;Aspira Women's Health;2010-01-27T00:00:00;2022-09-09T00:00:00;Active
AWI;Armstrong World Industries;2007-01-03T00:00:00;2022-09-09T00:00:00;Active
AWK;American Water Works Company Inc;2008-04-23T00:00:00;2022-09-09T00:00:00;Active
AWP;Aberdeen Global Premier Properties Fund Common Shares Of Beneficial Interest;2007-05-16T00:00:00;2022-09-09T00:00:00;Active
AWR;American States Water;2007-05-02T00:00:00;2022-09-09T00:00:00;Active
